fecha,tipo,asset_id,monto
2023-06-28 08:45:00,Recibido,ALGO,901.001924
2023-06-28 09:00:00,Recibido,ALGO,2871990.281335
2023-06-28 10:00:00,Recibido,ALGO,2199.854284
2023-06-28 11:00:00,Recibido,ALGO,18814.440113
2023-06-28 11:30:00,Recibido,ALGO,352.8375
2023-06-28 11:45:00,Recibido,ALGO,786.56332
2023-06-28 12:15:00,Recibido,ALGO,2921466.297136
2023-06-28 12:30:00,Recibido,ALGO,175.678
2023-06-28 13:00:00,Recibido,ALGO,694.692591
2023-06-28 13:45:00,Recibido,ALGO,59.845929
2023-06-28 14:45:00,Recibido,31566704,271604.81
2023-06-28 15:00:00,Recibido,ALGO,1925.704841
2023-06-28 15:15:00,Recibido,ALGO,948.554692
2023-06-28 16:45:00,Recibido,ALGO,1569.3739580000001
2023-06-28 17:15:00,Recibido,ALGO,103.037895
2023-06-28 18:30:00,Recibido,ALGO,106.4021
2023-06-28 18:45:00,Recibido,ALGO,3599.451131
2023-06-28 20:00:00,Recibido,ALGO,5048.378311
2023-06-28 20:15:00,Recibido,ALGO,1204.334108
2023-06-28 20:45:00,Recibido,ALGO,2801.817913
2023-06-28 21:30:00,Recibido,ALGO,1903.357671
2023-06-29 01:30:00,Recibido,ALGO,58.408
2023-06-29 01:45:00,Recibido,ALGO,838.572423
2023-06-29 02:15:00,Recibido,ALGO,1004.1821
2023-06-29 02:30:00,Recibido,ALGO,559.964569
2023-06-29 04:30:00,Recibido,ALGO,1661.127568
2023-06-29 05:15:00,Enviado,ALGO,50000000.0
2023-06-29 07:15:00,Recibido,ALGO,3240.17621
2023-06-29 07:30:00,Recibido,ALGO,8165.329859
2023-06-29 08:15:00,Recibido,ALGO,191.478718
2023-06-29 08:45:00,Recibido,ALGO,11.998
2023-06-29 09:00:00,Recibido,ALGO,414.5351
2023-06-29 09:30:00,Recibido,ALGO,627.518787
2023-06-29 10:30:00,Recibido,ALGO,1650.56283
2023-06-29 12:00:00,Recibido,ALGO,151.6055
2023-06-29 12:15:00,Recibido,ALGO,20739.898
2023-06-29 12:45:00,Recibido,ALGO,778.690387
2023-06-29 13:00:00,Recibido,ALGO,25.495238
2023-06-29 14:30:00,Recibido,ALGO,3548.985741
2023-06-29 15:15:00,Recibido,ALGO,3047.338193
2023-06-29 16:30:00,Recibido,ALGO,154.6203
2023-06-29 18:45:00,Recibido,ALGO,5048.038344
2023-06-29 20:00:00,Recibido,ALGO,60.496
2023-06-29 21:00:00,Recibido,ALGO,1835201.64453
2023-06-29 21:15:00,Recibido,ALGO,796008.419167
2023-06-29 21:30:00,Recibido,ALGO,360005.493086
2023-06-29 21:45:00,Recibido,ALGO,106222.089452
2023-06-29 22:00:00,Recibido,ALGO,11750.835563
2023-06-29 22:15:00,Recibido,ALGO,207133.474077
2023-06-29 23:15:00,Recibido,ALGO,85212.24762400001
2023-06-29 23:30:00,Recibido,ALGO,39591.862
2023-06-30 00:30:00,Recibido,ALGO,39485.194273999994
2023-06-30 01:15:00,Recibido,ALGO,179958.841957
2023-06-30 01:30:00,Recibido,ALGO,327.998
2023-06-30 02:15:00,Recibido,ALGO,959822.828619
2023-06-30 02:30:00,Recibido,ALGO,511474.08781
2023-06-30 04:00:00,Recibido,ALGO,138433.630111
2023-06-30 04:30:00,Recibido,ALGO,26491.667
2023-06-30 04:45:00,Recibido,ALGO,33324.170748000004
2023-06-30 05:00:00,Recibido,ALGO,223297.780666
2023-06-30 06:00:00,Recibido,ALGO,86966.37306
2023-06-30 06:45:00,Recibido,ALGO,307.460254
2023-06-30 07:15:00,Recibido,ALGO,499.998
2023-06-30 07:45:00,Recibido,ALGO,2657.2502
2023-06-30 10:45:00,Recibido,ALGO,2356.7444
2023-06-30 12:00:00,Recibido,ALGO,4867.913745
2023-06-30 12:15:00,Recibido,ALGO,10066.140612
2023-06-30 12:45:00,Recibido,ALGO,5436.85874
2023-06-30 13:15:00,Recibido,ALGO,393.436339
2023-06-30 13:30:00,Recibido,ALGO,39.998
2023-06-30 14:00:00,Recibido,ALGO,211.155997
2023-06-30 15:30:00,Recibido,ALGO,1817.8181
2023-06-30 15:45:00,Recibido,ALGO,116.053995
2023-06-30 16:15:00,Recibido,ALGO,439.6891
2023-06-30 17:15:00,Recibido,ALGO,3741.9788
2023-06-30 18:00:00,Recibido,ALGO,4394.3460000000005
2023-06-30 18:30:00,Recibido,ALGO,7190.97233
2023-06-30 19:15:00,Recibido,ALGO,839.9201
2023-06-30 19:45:00,Recibido,ALGO,82.0526
2023-06-30 20:00:00,Recibido,ALGO,96.517736
2023-06-30 20:30:00,Recibido,ALGO,32.847212
2023-06-30 22:00:00,Recibido,ALGO,3761.954901
2023-06-30 23:15:00,Recibido,ALGO,35258.04151
2023-06-30 23:45:00,Recibido,ALGO,225.05401899999998
2023-07-01 00:00:00,Recibido,ALGO,474.836585
2023-07-01 00:45:00,Recibido,ALGO,40.506253
2023-07-01 02:00:00,Recibido,ALGO,474.717
2023-07-01 02:45:00,Enviado,31566704,1000000.0
2023-07-01 02:45:00,Recibido,ALGO,648.955897
2023-07-01 03:00:00,Recibido,31566704,545514.524
2023-07-01 03:30:00,Recibido,ALGO,702.974448
2023-07-01 05:00:00,Recibido,ALGO,7.217994
2023-07-01 08:00:00,Recibido,ALGO,164.998
2023-07-01 08:15:00,Recibido,ALGO,3867944.096361
2023-07-01 08:30:00,Recibido,ALGO,2632.8986999999997
2023-07-01 09:15:00,Recibido,ALGO,64.6105
2023-07-01 10:00:00,Recibido,ALGO,645.419541
2023-07-01 11:15:00,Recibido,ALGO,3438408.9455770003
2023-07-01 11:45:00,Recibido,ALGO,439.3074
2023-07-01 12:00:00,Recibido,ALGO,44.8931
2023-07-01 12:45:00,Recibido,ALGO,340.6213
2023-07-01 13:15:00,Recibido,ALGO,2016.739
2023-07-01 13:30:00,Recibido,ALGO,18.38988
2023-07-01 14:45:00,Recibido,ALGO,200.96263
2023-07-01 15:00:00,Recibido,ALGO,1437.2803
2023-07-01 16:45:00,Recibido,ALGO,1648.897
2023-07-01 18:15:00,Recibido,ALGO,4924.134564
2023-07-01 18:45:00,Recibido,ALGO,2916840.8980920003
2023-07-01 19:15:00,Recibido,ALGO,44.998
2023-07-01 19:45:00,Recibido,ALGO,1009.998
2023-07-01 20:00:00,Recibido,ALGO,5252.418288
2023-07-01 20:45:00,Recibido,ALGO,315.671341
2023-07-01 21:45:00,Recibido,ALGO,731.365942
2023-07-01 22:15:00,Recibido,ALGO,44047.866705
2023-07-01 22:30:00,Recibido,ALGO,861.097869
2023-07-01 23:45:00,Recibido,ALGO,178.039238
2023-07-02 00:15:00,Enviado,31566704,1700000.0
2023-07-02 00:30:00,Recibido,ALGO,114.0058
2023-07-02 01:15:00,Recibido,ALGO,1147.48892
2023-07-02 02:15:00,Recibido,ALGO,2314741.2260000003
2023-07-02 05:15:00,Recibido,ALGO,2015888.718
2023-07-02 07:00:00,Recibido,ALGO,3666.562624
2023-07-02 07:15:00,Recibido,ALGO,598.085167
2023-07-02 07:45:00,Recibido,ALGO,396.188
2023-07-02 08:00:00,Recibido,ALGO,2176991.85482
2023-07-02 08:30:00,Recibido,ALGO,739.393593
2023-07-02 09:15:00,Recibido,ALGO,9.978
2023-07-02 09:45:00,Recibido,ALGO,12800.971142999999
2023-07-02 10:30:00,Recibido,ALGO,3664.102497
2023-07-02 11:00:00,Recibido,ALGO,2708813.7534600003
2023-07-02 11:15:00,Recibido,ALGO,1224.99
2023-07-02 11:45:00,Recibido,ALGO,267.375
2023-07-02 12:30:00,Recibido,ALGO,253.736
2023-07-02 12:45:00,Recibido,ALGO,20009.994
2023-07-02 13:15:00,Recibido,ALGO,1244.9491
2023-07-02 15:45:00,Recibido,ALGO,2740521.355565
2023-07-02 16:15:00,Recibido,ALGO,335.256669
2023-07-02 17:00:00,Recibido,ALGO,424.9333
2023-07-02 18:15:00,Recibido,ALGO,102.871373
2023-07-02 18:30:00,Recibido,ALGO,199.998
2023-07-02 19:00:00,Recibido,ALGO,1240.0322
2023-07-02 19:30:00,Recibido,ALGO,1278.8725
2023-07-02 19:45:00,Recibido,ALGO,518.641818
2023-07-02 20:15:00,Recibido,ALGO,15.238316
2023-07-02 21:15:00,Recibido,ALGO,429.897
2023-07-02 21:45:00,Recibido,ALGO,111.8162
2023-07-02 22:30:00,Recibido,ALGO,79.489256
2023-07-02 23:00:00,Recibido,ALGO,223.903504
2023-07-02 23:45:00,Recibido,ALGO,3315.7973469999997
2023-07-03 01:15:00,Recibido,ALGO,269.847877
2023-07-03 03:45:00,Recibido,ALGO,2536032.719649
2023-07-03 04:15:00,Recibido,ALGO,530.82842
2023-07-03 05:00:00,Recibido,ALGO,424.201391
2023-07-03 05:45:00,Recibido,ALGO,2047444.818558
2023-07-03 08:00:00,Recibido,ALGO,3245371.32
2023-07-03 09:30:00,Recibido,ALGO,66.910197
2023-07-03 09:45:00,Recibido,ALGO,4300.1325
2023-07-03 10:00:00,Recibido,ALGO,2586558.27654
2023-07-03 11:30:00,Recibido,ALGO,1614.056
2023-07-03 11:45:00,Recibido,ALGO,24054.9386
2023-07-03 12:30:00,Recibido,ALGO,868.653784
2023-07-03 13:00:00,Recibido,ALGO,38.385958
2023-07-03 13:45:00,Recibido,ALGO,1259.161289
2023-07-03 14:30:00,Recibido,ALGO,196.5935
2023-07-03 15:00:00,Recibido,ALGO,1767883.405605
2023-07-03 15:15:00,Recibido,ALGO,121.7816
2023-07-03 18:00:00,Recibido,ALGO,810.7498
2023-07-03 18:15:00,Recibido,ALGO,2067805.955625
2023-07-03 18:15:00,Recibido,31566704,1226068.256
2023-07-03 19:30:00,Recibido,ALGO,2543.090699
2023-07-03 20:15:00,Recibido,ALGO,423.449143
2023-07-03 20:30:00,Recibido,ALGO,42.669
2023-07-03 21:00:00,Recibido,ALGO,456.997
2023-07-03 21:15:00,Recibido,ALGO,218.8321
2023-07-03 22:00:00,Recibido,ALGO,275.373728
2023-07-03 23:00:00,Recibido,ALGO,1039.05382
2023-07-04 00:15:00,Recibido,ALGO,1.0
2023-07-04 01:45:00,Recibido,ALGO,98.179732
2023-07-04 02:45:00,Recibido,ALGO,204.216702
2023-07-04 04:30:00,Recibido,ALGO,325.293996
2023-07-04 06:00:00,Recibido,ALGO,48610739.846
2023-07-04 06:15:00,Recibido,ALGO,38.616143
2023-07-04 07:30:00,Recibido,ALGO,1809.009336
2023-07-04 08:15:00,Recibido,ALGO,1098050.21544
2023-07-04 08:30:00,Recibido,ALGO,24.9512
2023-07-04 09:00:00,Recibido,ALGO,4376.8265599999995
2023-07-04 09:15:00,Recibido,ALGO,2181223.382052
2023-07-04 09:30:00,Recibido,ALGO,185.19389999999999
2023-07-04 10:45:00,Recibido,ALGO,343.646
2023-07-04 11:30:00,Recibido,ALGO,161.3365
2023-07-04 12:15:00,Recibido,ALGO,150.158646
2023-07-04 12:30:00,Recibido,ALGO,1888.998
2023-07-04 13:00:00,Recibido,ALGO,608.387916
2023-07-04 14:15:00,Recibido,ALGO,1812185.64342
2023-07-04 14:30:00,Recibido,ALGO,56.449613
2023-07-04 15:00:00,Recibido,ALGO,572.959
2023-07-04 15:15:00,Recibido,ALGO,506.15766299999996
2023-07-04 15:45:00,Recibido,ALGO,623.453225
2023-07-04 16:00:00,Recibido,ALGO,569.994
2023-07-04 16:45:00,Recibido,ALGO,2705.292735
2023-07-04 18:45:00,Recibido,ALGO,387.7054
2023-07-04 19:30:00,Recibido,ALGO,201.788
2023-07-04 21:15:00,Recibido,ALGO,1546755.992785
2023-07-04 21:30:00,Recibido,ALGO,2489.4368
2023-07-04 22:00:00,Recibido,ALGO,240.978
2023-07-04 23:30:00,Recibido,ALGO,666.404201
2023-07-05 00:00:00,Recibido,ALGO,1798048.240548
2023-07-05 00:45:00,Recibido,ALGO,3010.895096
2023-07-05 01:00:00,Recibido,ALGO,10165.406613
2023-07-05 01:30:00,Recibido,ALGO,1034.788388
2023-07-05 02:30:00,Recibido,ALGO,313.0628
2023-07-05 03:00:00,Recibido,ALGO,1810.499452
2023-07-05 04:00:00,Recibido,ALGO,259.998
2023-07-05 04:30:00,Recibido,ALGO,1499603.990026
2023-07-05 05:00:00,Recibido,ALGO,1717192.0017970002
2023-07-05 06:00:00,Recibido,ALGO,1753432.449957
2023-07-05 08:15:00,Recibido,ALGO,21275.056126
2023-07-05 08:45:00,Recibido,ALGO,1896113.657972
2023-07-05 09:30:00,Recibido,ALGO,19486.942014
2023-07-05 11:30:00,Recibido,ALGO,2238.848076
2023-07-05 12:00:00,Recibido,ALGO,127.178
2023-07-05 12:15:00,Recibido,ALGO,605.318
2023-07-05 13:00:00,Recibido,ALGO,199.998
2023-07-05 13:30:00,Recibido,ALGO,1403.60554
2023-07-05 14:15:00,Recibido,ALGO,638.648
2023-07-05 14:30:00,Recibido,ALGO,151.3683
2023-07-05 15:45:00,Recibido,ALGO,2099.998
2023-07-05 16:00:00,Recibido,ALGO,949.99
2023-07-05 18:00:00,Recibido,ALGO,1661992.74698
2023-07-05 18:30:00,Recibido,ALGO,1437.8476
2023-07-05 18:45:00,Recibido,ALGO,341.1679
2023-07-05 20:00:00,Recibido,ALGO,102.002619
2023-07-05 21:30:00,Recibido,ALGO,2522.74676
2023-07-05 21:45:00,Recibido,ALGO,74.624866
2023-07-05 22:00:00,Recibido,ALGO,523.458688
2023-07-05 22:30:00,Recibido,ALGO,91.3843
2023-07-05 23:15:00,Recibido,ALGO,186.7946
2023-07-05 23:30:00,Recibido,ALGO,3809.2126
2023-07-06 03:00:00,Recibido,ALGO,854.3893
2023-07-06 04:45:00,Recibido,ALGO,37000.0
2023-07-06 05:45:00,Recibido,ALGO,0.0
2023-07-06 06:00:00,Recibido,ALGO,9.998
2023-07-06 08:30:00,Recibido,ALGO,3430503.52374
2023-07-06 09:30:00,Recibido,ALGO,69.6787
2023-07-06 10:30:00,Recibido,ALGO,149.998
2023-07-06 10:45:00,Recibido,ALGO,0.6942
2023-07-06 11:15:00,Recibido,ALGO,1819.231668
2023-07-06 11:30:00,Recibido,ALGO,99.898
2023-07-06 14:00:00,Recibido,ALGO,93.1934
2023-07-06 14:45:00,Recibido,ALGO,706.587494
2023-07-06 15:00:00,Recibido,ALGO,11346.581938
2023-07-06 15:45:00,Recibido,ALGO,1147.8827999999999
2023-07-06 16:15:00,Recibido,ALGO,1314.2496190000002
2023-07-06 17:00:00,Recibido,ALGO,354.822713
2023-07-06 17:15:00,Recibido,ALGO,649.998
2023-07-06 18:00:00,Recibido,ALGO,620.912639
2023-07-06 18:30:00,Recibido,ALGO,3070080.528957
2023-07-06 18:45:00,Recibido,ALGO,3028.82
2023-07-06 19:15:00,Recibido,ALGO,353.988
2023-07-06 20:30:00,Recibido,ALGO,13.422779
2023-07-06 21:15:00,Recibido,ALGO,271.182169
2023-07-06 21:30:00,Recibido,ALGO,255.275
2023-07-06 23:15:00,Recibido,ALGO,765.612798
2023-07-07 00:30:00,Recibido,ALGO,289.519463
2023-07-07 01:15:00,Recibido,ALGO,308.609235
2023-07-07 01:30:00,Recibido,ALGO,36.664667
2023-07-07 02:00:00,Recibido,ALGO,98.203197
2023-07-07 03:30:00,Recibido,ALGO,2809583.645371
2023-07-07 07:00:00,Recibido,ALGO,3499.998
2023-07-07 07:15:00,Recibido,ALGO,0.998
2023-07-07 07:30:00,Enviado,ALGO,0.0
2023-07-07 07:45:00,Recibido,ALGO,0.0
2023-07-07 08:00:00,Recibido,ALGO,1781.958454
2023-07-07 08:30:00,Recibido,ALGO,1969.258
2023-07-07 09:00:00,Recibido,ALGO,2882645.337948
2023-07-07 11:15:00,Recibido,ALGO,13647.224100000001
2023-07-07 11:45:00,Recibido,ALGO,2460009.38411
2023-07-07 12:45:00,Recibido,ALGO,704.998
2023-07-07 13:15:00,Recibido,ALGO,328.2031
2023-07-07 14:00:00,Recibido,ALGO,377.789294
2023-07-07 14:15:00,Recibido,ALGO,2754553.680558
2023-07-07 16:45:00,Recibido,ALGO,95.103508
2023-07-07 18:30:00,Recibido,ALGO,71.14073
2023-07-07 19:00:00,Recibido,ALGO,684.3171
2023-07-07 19:15:00,Recibido,ALGO,89.7326
2023-07-07 19:45:00,Recibido,ALGO,481.1538
2023-07-07 20:00:00,Recibido,ALGO,1173.536404
2023-07-07 20:45:00,Recibido,ALGO,586.828502
2023-07-07 21:15:00,Recibido,ALGO,143.998
2023-07-07 22:15:00,Recibido,ALGO,142.842836
2023-07-07 23:00:00,Recibido,ALGO,270.4923
2023-07-08 00:30:00,Recibido,ALGO,754.8259
2023-07-08 00:45:00,Recibido,ALGO,1169.4848
2023-07-08 01:30:00,Recibido,ALGO,4.233562
2023-07-08 01:45:00,Recibido,ALGO,2675116.105037
2023-07-08 03:30:00,Recibido,ALGO,899.998
2023-07-08 06:45:00,Recibido,ALGO,2737142.882523
2023-07-08 07:45:00,Recibido,ALGO,775.599402
2023-07-08 08:30:00,Recibido,ALGO,3262.3218800000004
2023-07-08 09:00:00,Recibido,ALGO,196.163849
2023-07-08 10:15:00,Recibido,ALGO,98.0831
2023-07-08 11:15:00,Recibido,ALGO,5461.961335
2023-07-08 11:45:00,Recibido,ALGO,458.839547
2023-07-08 14:30:00,Recibido,ALGO,192.808646
2023-07-08 14:45:00,Recibido,ALGO,197.898
2023-07-08 15:15:00,Recibido,ALGO,197.398
2023-07-08 16:00:00,Recibido,ALGO,185.3776
2023-07-08 17:00:00,Recibido,ALGO,784.7545
2023-07-08 19:00:00,Recibido,ALGO,972.208048
2023-07-08 19:45:00,Recibido,ALGO,796.1598
2023-07-08 20:15:00,Recibido,ALGO,14.7468
2023-07-08 22:30:00,Recibido,ALGO,476.9343
2023-07-09 01:00:00,Recibido,ALGO,164.8695
2023-07-09 01:15:00,Recibido,ALGO,3007377.1475879997
2023-07-09 04:45:00,Recibido,ALGO,439.5589
2023-07-09 08:15:00,Recibido,ALGO,500.501619
2023-07-09 10:15:00,Recibido,ALGO,696.998
2023-07-09 10:45:00,Recibido,ALGO,2916776.332096
2023-07-09 11:00:00,Recibido,ALGO,255.1766
2023-07-09 14:00:00,Recibido,ALGO,110.879
2023-07-09 14:30:00,Recibido,ALGO,1422.686001
2023-07-09 15:30:00,Recibido,ALGO,4398.998
2023-07-09 16:00:00,Recibido,ALGO,3657.020159
2023-07-09 17:15:00,Recibido,ALGO,1233.998
2023-07-09 17:30:00,Recibido,ALGO,6489.71679
2023-07-09 18:15:00,Recibido,ALGO,49.998
2023-07-09 18:30:00,Recibido,ALGO,2086377.772114
2023-07-09 19:30:00,Recibido,ALGO,249.998
2023-07-09 20:30:00,Recibido,ALGO,9205.745321999999
2023-07-09 20:45:00,Recibido,ALGO,2055689.456412
2023-07-09 21:15:00,Recibido,ALGO,752.4006
2023-07-09 21:45:00,Recibido,ALGO,45.618438
2023-07-10 03:45:00,Enviado,31566704,300000.0
2023-07-10 04:00:00,Recibido,ALGO,1874489.660848
2023-07-10 07:00:00,Recibido,ALGO,206.504326
2023-07-10 08:45:00,Recibido,ALGO,308.93
2023-07-10 09:00:00,Recibido,ALGO,349.998
2023-07-10 09:45:00,Recibido,ALGO,36.911357
2023-07-10 11:15:00,Recibido,ALGO,1723185.118551
2023-07-10 11:45:00,Recibido,ALGO,7010.451521
2023-07-10 12:30:00,Recibido,ALGO,2672.7422
2023-07-10 13:00:00,Recibido,ALGO,99.998
2023-07-10 13:15:00,Recibido,ALGO,183.811791
2023-07-10 13:45:00,Recibido,ALGO,125.4918
2023-07-10 14:15:00,Recibido,ALGO,64.998
2023-07-10 14:30:00,Recibido,ALGO,582.3352
2023-07-10 15:15:00,Recibido,ALGO,129.998
2023-07-10 15:45:00,Recibido,ALGO,2144521.970122
2023-07-10 17:45:00,Recibido,ALGO,1985765.939003
2023-07-10 18:15:00,Recibido,ALGO,749.99
2023-07-10 18:45:00,Recibido,ALGO,159.998
2023-07-10 20:00:00,Recibido,ALGO,1026.577806
2023-07-10 20:15:00,Recibido,ALGO,14.40629
2023-07-10 21:45:00,Recibido,ALGO,636.346628
2023-07-10 22:00:00,Recibido,ALGO,2244767.311275
2023-07-10 22:15:00,Recibido,ALGO,931.763243
2023-07-10 23:45:00,Recibido,ALGO,2241431.519872
2023-07-11 00:15:00,Recibido,ALGO,172.428
2023-07-11 01:30:00,Recibido,ALGO,2383169.703605
2023-07-11 01:45:00,Recibido,ALGO,30.998
2023-07-11 05:45:00,Recibido,ALGO,2409172.562431
2023-07-11 07:15:00,Recibido,ALGO,185.8878
2023-07-11 08:30:00,Recibido,ALGO,2710876.7769710002
2023-07-11 08:45:00,Recibido,ALGO,1490.839
2023-07-11 09:00:00,Recibido,ALGO,4144.172678
2023-07-11 10:30:00,Recibido,ALGO,2493795.896801
2023-07-11 11:30:00,Recibido,ALGO,364.998
2023-07-11 12:00:00,Recibido,ALGO,2521.868802
2023-07-11 12:45:00,Recibido,ALGO,999.998
2023-07-11 13:30:00,Recibido,ALGO,1102.308
2023-07-11 13:45:00,Recibido,ALGO,306.198
2023-07-11 14:15:00,Recibido,ALGO,496.18825100000004
2023-07-11 15:00:00,Recibido,ALGO,237.51569999999998
2023-07-11 15:15:00,Recibido,ALGO,9.998
2023-07-11 15:45:00,Recibido,ALGO,16485.698
2023-07-11 16:00:00,Recibido,ALGO,69.421
2023-07-11 16:15:00,Recibido,ALGO,3037477.038908
2023-07-11 16:30:00,Recibido,ALGO,16.942069
2023-07-11 17:00:00,Recibido,ALGO,545.9
2023-07-11 17:15:00,Recibido,ALGO,997.8898999999999
2023-07-11 17:45:00,Recibido,ALGO,3049082.397882
2023-07-11 18:00:00,Recibido,ALGO,2065.1875
2023-07-11 18:15:00,Recibido,ALGO,6.942069
2023-07-11 18:45:00,Recibido,ALGO,559.760618
2023-07-11 19:00:00,Recibido,ALGO,6.942069
2023-07-11 19:30:00,Recibido,ALGO,3433.576293
2023-07-11 20:45:00,Recibido,ALGO,3587.202
2023-07-11 21:15:00,Recibido,ALGO,6.942069
2023-07-11 21:30:00,Recibido,ALGO,654.1064
2023-07-11 22:30:00,Recibido,ALGO,1179.998
2023-07-11 22:45:00,Recibido,ALGO,6.942069
2023-07-11 23:30:00,Recibido,ALGO,155.8645
2023-07-12 01:00:00,Enviado,31566704,500000.0
2023-07-12 01:00:00,Recibido,ALGO,0.42069
2023-07-12 01:30:00,Recibido,ALGO,0.42069
2023-07-12 02:45:00,Recibido,ALGO,15.051
2023-07-12 03:00:00,Recibido,ALGO,5.9291409999999996
2023-07-12 03:15:00,Recibido,ALGO,5.508451
2023-07-12 03:30:00,Recibido,ALGO,5.508451
2023-07-12 03:45:00,Recibido,ALGO,5.508451
2023-07-12 04:15:00,Recibido,ALGO,0.696969
2023-07-12 04:30:00,Recibido,ALGO,0.550845
2023-07-12 04:45:00,Recibido,ALGO,0.550845
2023-07-12 05:15:00,Recibido,ALGO,2564.498
2023-07-12 05:45:00,Recibido,ALGO,2838343.622625
2023-07-12 06:00:00,Recibido,ALGO,34640971.397
2023-07-12 07:15:00,Recibido,ALGO,2187.829394
2023-07-12 07:30:00,Recibido,ALGO,88.4766
2023-07-12 07:45:00,Recibido,ALGO,74999970.0
2023-07-12 09:15:00,Recibido,ALGO,1474.630196
2023-07-12 09:30:00,Recibido,ALGO,675.170175
2023-07-12 10:45:00,Recibido,ALGO,2939129.173005
2023-07-12 11:15:00,Recibido,ALGO,19.998
2023-07-12 11:30:00,Recibido,ALGO,1100.0
2023-07-12 11:45:00,Recibido,ALGO,30579940.0
2023-07-12 12:15:00,Recibido,ALGO,1474.186118
2023-07-12 12:45:00,Recibido,ALGO,246.55943200000002
2023-07-12 13:45:00,Recibido,ALGO,153296.034723
2023-07-12 14:00:00,Recibido,ALGO,0.42069
2023-07-12 14:15:00,Recibido,ALGO,1767574.730925
2023-07-12 14:30:00,Recibido,ALGO,2861641.438181
2023-07-12 15:00:00,Recibido,ALGO,4814.948058
2023-07-12 15:45:00,Recibido,ALGO,0.041496000000000005
2023-07-12 16:00:00,Recibido,ALGO,0.01016
2023-07-12 16:15:00,Recibido,ALGO,119999.998
2023-07-12 16:30:00,Recibido,ALGO,919.263042
2023-07-12 16:45:00,Recibido,ALGO,0.42069
2023-07-12 17:00:00,Recibido,ALGO,3063.373434
2023-07-12 17:15:00,Recibido,ALGO,105.448162
2023-07-12 18:00:00,Recibido,ALGO,62.7626
2023-07-12 18:30:00,Recibido,ALGO,0.00069
2023-07-12 18:45:00,Recibido,ALGO,7807.588893
2023-07-12 19:15:00,Recibido,ALGO,20257.960335
2023-07-12 19:45:00,Recibido,ALGO,1561.218548
2023-07-12 20:30:00,Recibido,ALGO,9985.760298
2023-07-12 20:45:00,Recibido,ALGO,3613.647127
2023-07-12 21:15:00,Recibido,ALGO,3078214.084956
2023-07-12 21:30:00,Recibido,ALGO,2310.716638
2023-07-12 22:00:00,Recibido,ALGO,1845.85842
2023-07-12 22:30:00,Recibido,ALGO,1165.9455
2023-07-12 22:45:00,Recibido,ALGO,2581416.185422
2023-07-12 23:15:00,Recibido,ALGO,1460.54136
2023-07-12 23:30:00,Recibido,ALGO,8742.369084999998
2023-07-13 00:00:00,Recibido,ALGO,247.996
2023-07-13 00:30:00,Recibido,ALGO,0.025400000000000002
2023-07-13 00:45:00,Recibido,ALGO,4940.678063
2023-07-13 01:15:00,Recibido,ALGO,191.073261
2023-07-13 02:00:00,Recibido,ALGO,13526.9782
2023-07-13 03:15:00,Recibido,ALGO,31446541.0
2023-07-13 05:15:00,Recibido,ALGO,299.998
2023-07-13 06:30:00,Recibido,ALGO,13999.998
2023-07-13 06:45:00,Recibido,ALGO,2370085.948622
2023-07-13 07:00:00,Recibido,ALGO,0.04064
2023-07-13 07:15:00,Recibido,ALGO,0.42069
2023-07-13 07:45:00,Recibido,ALGO,6.9
2023-07-13 09:00:00,Recibido,ALGO,0.069
2023-07-13 09:15:00,Recibido,ALGO,0.42069
2023-07-13 09:45:00,Recibido,ALGO,1.0
2023-07-13 10:00:00,Recibido,ALGO,11856.56687
2023-07-13 10:30:00,Recibido,ALGO,2898161.4227980003
2023-07-13 10:45:00,Recibido,ALGO,2450167.46498
2023-07-13 11:15:00,Recibido,ALGO,24692.245445
2023-07-13 11:30:00,Enviado,ALGO,15000000.0
2023-07-13 11:30:00,Recibido,ALGO,0.0911
2023-07-13 11:45:00,Enviado,ALGO,10000000.0
2023-07-13 11:45:00,Recibido,ALGO,8919.635458
2023-07-13 12:30:00,Recibido,ALGO,1226417.486911
2023-07-13 12:45:00,Recibido,ALGO,99.99900000000001
2023-07-13 13:15:00,Recibido,ALGO,2168035.414216
2023-07-13 13:30:00,Recibido,ALGO,4323264.116487
2023-07-13 14:00:00,Recibido,ALGO,1845412.334163
2023-07-13 14:15:00,Recibido,ALGO,273.635331
2023-07-13 14:30:00,Recibido,ALGO,0.06969
2023-07-13 14:45:00,Enviado,ALGO,35000000.0
2023-07-13 15:00:00,Enviado,ALGO,2027579.999
2023-07-13 15:00:00,Recibido,ALGO,8096.612872000001
2023-07-13 15:30:00,Recibido,ALGO,5149.986
2023-07-13 15:45:00,Recibido,ALGO,14459.784274000001
2023-07-13 16:30:00,Recibido,ALGO,865.7163039999999
2023-07-13 16:45:00,Recibido,ALGO,0.00911
2023-07-13 17:00:00,Recibido,ALGO,797.724418
2023-07-13 17:15:00,Recibido,ALGO,2397881.145381
2023-07-13 17:30:00,Recibido,ALGO,8660.910757
2023-07-13 17:45:00,Recibido,ALGO,2534181.797619
2023-07-13 18:15:00,Recibido,ALGO,2695383.607354
2023-07-13 19:15:00,Recibido,ALGO,4364.248
2023-07-13 19:45:00,Recibido,ALGO,630.771662
2023-07-13 20:00:00,Recibido,ALGO,1056.458051
2023-07-13 20:30:00,Recibido,ALGO,53.757083
